"gene_id","gene_name","samples_detected","total_counts","is_deprecated_probe","is_universe"
"ENSG00000169223","LMAN2",22,868225,FALSE,TRUE
"ENSG00000169220","RGS14",22,30070,FALSE,TRUE
"ENSG00000131183","SLC34A1",22,4045,FALSE,TRUE
"ENSG00000196570","PFN3",22,8598,FALSE,TRUE
"ENSG00000131187","F12",22,2662,FALSE,TRUE
"ENSG00000198055","GRK6",22,83155,FALSE,TRUE
"ENSG00000246334","PRR7-AS1",0,0,FALSE,FALSE
"ENSG00000131188","PRR7",22,43922,FALSE,TRUE
"ENSG00000113758","DBN1",22,376759,FALSE,TRUE
"ENSG00000196923","PDLIM7",22,391088,FALSE,TRUE
"ENSG00000248996","AC145098.1",0,0,FALSE,FALSE
"ENSG00000146094","DOK3",22,35326,FALSE,TRUE
"ENSG00000183258","DDX41",22,92151,FALSE,TRUE
"ENSG00000146067","FAM193B",22,292109,FALSE,TRUE
"ENSG00000272459","AC139795.3",0,0,FALSE,FALSE
"ENSG00000184840","TMED9",22,631919,FALSE,TRUE
"ENSG00000027847","B4GALT7",22,178867,FALSE,TRUE
"ENSG00000247679","AC139795.2",0,0,FALSE,FALSE
"ENSG00000249849","AC138819.1",0,0,FALSE,FALSE
"ENSG00000170074","FAM153A",22,16008,FALSE,TRUE
"ENSG00000249109","AC140125.2",0,0,FALSE,FALSE
"ENSG00000248943","AC140125.1",0,0,FALSE,FALSE
"ENSG00000249186","AC140125.3",0,0,FALSE,FALSE
"ENSG00000250101","AC106795.3",0,0,FALSE,FALSE
"ENSG00000249684","AC106795.2",0,0,FALSE,FALSE
"ENSG00000280207","AC106795.5",0,0,FALSE,FALSE
"ENSG00000175325","PROP1",22,4515,FALSE,TRUE
"ENSG00000204677","FAM153CP",0,0,FALSE,FALSE
"ENSG00000145911","N4BP3",22,43662,FALSE,TRUE
"ENSG00000145916","RMND5B",22,238700,FALSE,TRUE
"ENSG00000145912","NHP2",22,663749,FALSE,TRUE
"ENSG00000244234","GMCL2",22,4849,FALSE,TRUE
"ENSG00000197451","HNRNPAB",22,310388,FALSE,TRUE
"ENSG00000175309","PHYKPL",22,340923,FALSE,TRUE
"ENSG00000050767","COL23A1",22,41733,FALSE,TRUE
"ENSG00000253698","AC136601.1",0,0,FALSE,FALSE
"ENSG00000245688","AC008659.1",0,0,FALSE,FALSE
"ENSG00000113240","CLK4",22,247207,FALSE,TRUE
"ENSG00000286713","AC113348.3",0,0,FALSE,FALSE
"ENSG00000285891","AC113348.1",22,2892,FALSE,TRUE
"ENSG00000169131","ZNF354A",22,60341,FALSE,TRUE
"ENSG00000178338","ZNF354B",22,60723,FALSE,TRUE
"ENSG00000198939","ZFP2",22,12485,FALSE,TRUE
"ENSG00000272431","AC104117.5",0,0,FALSE,FALSE
"ENSG00000178187","ZNF454",22,27543,FALSE,TRUE
"ENSG00000254035","AC104117.3",0,0,FALSE,FALSE
"ENSG00000113262","GRM6",22,3442,FALSE,TRUE
"ENSG00000234284","ZNF879",22,25696,FALSE,TRUE
"ENSG00000177932","ZNF354C",22,78401,FALSE,TRUE
"ENSG00000087116","ADAMTS2",22,251533,FALSE,TRUE
"ENSG00000253979","AC109479.3",0,0,FALSE,FALSE
"ENSG00000253163","AC109479.1",0,0,FALSE,FALSE
"ENSG00000250674","AC136628.1",0,0,FALSE,FALSE
"ENSG00000253652","AC136628.4",0,0,FALSE,FALSE
"ENSG00000176783","RUFY1",22,354554,FALSE,TRUE
"ENSG00000244945","AC136604.2",0,0,FALSE,FALSE
"ENSG00000169045","HNRNPH1",0,0,FALSE,FALSE
"ENSG00000204661","C5orf60",22,3174,FALSE,TRUE
"ENSG00000250999","AC136604.3",0,0,FALSE,FALSE
"ENSG00000204659","CBY3",22,4520,FALSE,TRUE
"ENSG00000127022","CANX",22,474370,FALSE,TRUE
"ENSG00000161021","MAML1",22,263423,FALSE,TRUE
"ENSG00000213316","LTC4S",22,49884,FALSE,TRUE
"ENSG00000161013","MGAT4B",22,402421,FALSE,TRUE
"ENSG00000161011","SQSTM1",22,2613132,FALSE,TRUE
"ENSG00000161010","MRNIP",22,248171,FALSE,TRUE
"ENSG00000245317","AC008393.1",0,0,FALSE,FALSE
"ENSG00000197226","TBC1D9B",22,862251,FALSE,TRUE
"ENSG00000113269","RNF130",22,622030,FALSE,TRUE
"ENSG00000249412","AC010285.1",0,0,FALSE,FALSE
"ENSG00000285865","AC010285.3",0,0,FALSE,FALSE
"ENSG00000146090","RASGEF1C",22,13948,FALSE,TRUE
"ENSG00000050748","MAPK9",22,218628,FALSE,TRUE
"ENSG00000248367","AC008610.1",0,0,FALSE,FALSE
"ENSG00000131459","GFPT2",22,126956,FALSE,TRUE
"ENSG00000250509","AC034213.1",0,0,FALSE,FALSE
"ENSG00000113300","CNOT6",22,218335,FALSE,TRUE
"ENSG00000161055","SCGB3A1",22,6123,FALSE,TRUE
"ENSG00000037280","FLT4",22,42249,FALSE,TRUE
"ENSG00000248717","LINC02222",0,0,FALSE,FALSE
"ENSG00000174339","OR2Y1",22,5308,FALSE,TRUE
"ENSG00000131446","MGAT1",22,988203,FALSE,TRUE
"ENSG00000278970","HEIH",0,0,FALSE,FALSE
"ENSG00000245060","LINC00847",0,0,FALSE,FALSE
"ENSG00000286128","AC022413.2",0,0,FALSE,FALSE
"ENSG00000196670","ZFP62",22,134943,FALSE,TRUE
"ENSG00000113303","BTNL8",22,9013,FALSE,TRUE
"ENSG00000168903","BTNL3",22,3644,FALSE,TRUE
"ENSG00000165810","BTNL9",0,0,FALSE,FALSE
"ENSG00000185372","OR2V1",22,5558,FALSE,TRUE
"ENSG00000182613","OR2V2",22,4429,FALSE,TRUE
"ENSG00000248473","LINC01962",0,0,FALSE,FALSE
"ENSG00000250222","AC008443.5",0,0,FALSE,FALSE
"ENSG00000146054","TRIM7",22,29739,FALSE,TRUE
"ENSG00000250900","AC008443.6",0,0,FALSE,FALSE
"ENSG00000248514","AC008443.4",0,0,FALSE,FALSE
"ENSG00000286644","AC008443.9",0,0,FALSE,FALSE
"ENSG00000146063","TRIM41",22,245685,FALSE,TRUE
"ENSG00000247049","AC008443.2",0,0,FALSE,FALSE
"ENSG00000204628","RACK1",22,1864201,FALSE,TRUE
"ENSG00000233937","AC008443.1",0,0,FALSE,FALSE
"ENSG00000183718","TRIM52",22,174224,FALSE,TRUE
"ENSG00000248275","TRIM52-AS1",0,0,FALSE,FALSE
"ENSG00000286310","AC008443.8",0,0,FALSE,FALSE
"ENSG00000248103","AC008443.3",0,0,FALSE,FALSE
"ENSG00000238035","AC138035.1",0,0,FALSE,FALSE
"ENSG00000250765","AC138035.2",0,0,FALSE,FALSE
"ENSG00000230178","OR4F3",0,0,FALSE,FALSE
"ENSG00000263667","AL035696.3",0,0,FALSE,FALSE
"ENSG00000285578","AL035696.4",0,0,FALSE,FALSE
"ENSG00000205653","AL035696.1",0,0,FALSE,FALSE
"ENSG00000287265","AL365272.1",0,0,FALSE,FALSE
"ENSG00000112679","DUSP22",22,375299,FALSE,TRUE
"ENSG00000137265","IRF4",22,6450,FALSE,TRUE
"ENSG00000286364","AL512308.1",0,0,FALSE,FALSE
"ENSG00000112685","EXOC2",22,137807,FALSE,TRUE
"ENSG00000230433","AL031770.1",0,0,FALSE,FALSE
"ENSG00000188996","HUS1B",22,12398,FALSE,TRUE
"ENSG00000271727","AL357054.2",0,0,FALSE,FALSE
"ENSG00000272463","AL357054.4",0,0,FALSE,FALSE
"ENSG00000287293","AL357054.5",0,0,FALSE,FALSE
"ENSG00000271911","AL357054.3",0,0,FALSE,FALSE
"ENSG00000272485","AL392183.1",0,0,FALSE,FALSE
"ENSG00000276687","AL356130.1",0,0,FALSE,FALSE
"ENSG00000286785","LINC01622",0,0,FALSE,FALSE
"ENSG00000270937","AL033381.2",0,0,FALSE,FALSE
"ENSG00000176515","AL033381.1",0,0,FALSE,FALSE
"ENSG00000286324","AL033381.3",0,0,FALSE,FALSE
"ENSG00000164379","FOXQ1",22,13371,FALSE,TRUE
"ENSG00000281809","LINC01394",0,0,FALSE,FALSE
"ENSG00000261730","AL034346.1",0,0,FALSE,FALSE
"ENSG00000137273","FOXF2",22,18080,FALSE,TRUE
"ENSG00000272279","AL512329.2",0,0,FALSE,FALSE
"ENSG00000280916","FOXCUT",0,0,FALSE,FALSE
"ENSG00000054598","FOXC1",22,1923097,FALSE,TRUE
"ENSG00000112699","GMDS",22,748593,FALSE,TRUE
"ENSG00000285603","AL035693.1",0,0,FALSE,FALSE
"ENSG00000250903","GMDS-DT",0,0,FALSE,FALSE
"ENSG00000286512","AL031768.2",0,0,FALSE,FALSE
"ENSG00000272465","AL031768.1",0,0,FALSE,FALSE
"ENSG00000287903","AL359852.2",0,0,FALSE,FALSE
"ENSG00000228718","LINC02521",0,0,FALSE,FALSE
"ENSG00000164385","LINC01600",0,0,FALSE,FALSE
"ENSG00000145949","MYLK4",22,109571,FALSE,TRUE
"ENSG00000124535","WRNIP1",22,359135,FALSE,TRUE
"ENSG00000021355","SERPINB1",22,1005228,FALSE,TRUE
"ENSG00000230438","SERPINB9P1",0,0,FALSE,FALSE
"ENSG00000170542","SERPINB9",22,306925,FALSE,TRUE
"ENSG00000228365","AL133351.2",0,0,FALSE,FALSE
"ENSG00000124570","SERPINB6",22,714548,FALSE,TRUE
"ENSG00000244041","LINC01011",0,0,FALSE,FALSE
"ENSG00000124588","NQO2",22,215616,FALSE,TRUE
"ENSG00000224846","AL133351.1",0,0,FALSE,FALSE
"ENSG00000229282","AL031963.2",0,0,FALSE,FALSE
"ENSG00000137275","RIPK1",22,215794,FALSE,TRUE
"ENSG00000272277","AL031963.3",0,0,FALSE,FALSE
"ENSG00000137274","BPHL",22,81920,FALSE,TRUE
"ENSG00000228170","AL031963.1",0,0,FALSE,FALSE
"ENSG00000137267","TUBB2A",22,162869,FALSE,TRUE
"ENSG00000230269","LINC02525",0,0,FALSE,FALSE
"ENSG00000137285","TUBB2B",22,146977,FALSE,TRUE
"ENSG00000180822","PSMG4",22,84711,FALSE,TRUE
"ENSG00000137266","SLC22A23",22,404725,FALSE,TRUE
"ENSG00000272320","AL445309.1",0,0,FALSE,FALSE
"ENSG00000228793","AL033523.1",0,0,FALSE,FALSE
"ENSG00000168994","PXDC1",22,140309,FALSE,TRUE
"ENSG00000270504","AL391422.4",0,0,FALSE,FALSE
"ENSG00000238158","AL391422.3",0,0,FALSE,FALSE
"ENSG00000233068","AL391422.2",0,0,FALSE,FALSE
"ENSG00000145945","FAM50B",22,99726,FALSE,TRUE
"ENSG00000260604","AL590004.3",0,0,FALSE,FALSE
"ENSG00000272248","AL138831.2",0,0,FALSE,FALSE
"ENSG00000230648","AL138831.1",0,0,FALSE,FALSE
"ENSG00000112739","PRPF4B",22,312858,FALSE,TRUE
"ENSG00000145975","FAM217A",22,3445,FALSE,TRUE
"ENSG00000185689","C6orf201",22,2831,FALSE,TRUE
"ENSG00000198721","ECI2",22,538861,FALSE,TRUE
"ENSG00000254821","AL136309.4",0,0,FALSE,FALSE
"ENSG00000234817","AL136309.2",0,0,FALSE,FALSE
"ENSG00000237716","AL136309.3",0,0,FALSE,FALSE
"ENSG00000285424","AL162718.1",0,0,FALSE,FALSE
"ENSG00000231811","AL159166.1",0,0,FALSE,FALSE
"ENSG00000287761","AL162718.3",0,0,FALSE,FALSE
"ENSG00000285694","AL162718.2",0,0,FALSE,FALSE
"ENSG00000260239","LINC02533",0,0,FALSE,FALSE
"ENSG00000260673","AL034376.2",0,0,FALSE,FALSE
"ENSG00000205444","AL034376.1",0,0,FALSE,FALSE
"ENSG00000153046","CDYL",22,76991,FALSE,TRUE
"ENSG00000284823","AL356747.1",0,0,FALSE,FALSE
"ENSG00000236336","AL022725.1",0,0,FALSE,FALSE
"ENSG00000124787","RPP40",22,38066,FALSE,TRUE
"ENSG00000272142","AL359643.3",0,0,FALSE,FALSE
"ENSG00000271978","AL359643.2",0,0,FALSE,FALSE
"ENSG00000219607","PPP1R3G",22,25750,FALSE,TRUE
"ENSG00000214113","LYRM4",22,100661,FALSE,TRUE
"ENSG00000145982","FARS2",22,40587,FALSE,TRUE
"ENSG00000269985","AL021328.1",0,0,FALSE,FALSE
"ENSG00000270174","AL022097.1",0,0,FALSE,FALSE
"ENSG00000233064","AL136307.1",0,0,FALSE,FALSE
"ENSG00000124785","NRN1",22,172416,FALSE,TRUE
"ENSG00000124491","F13A1",22,383445,FALSE,TRUE
"ENSG00000216863","LY86-AS1",0,0,FALSE,FALSE
"ENSG00000285717","AL162719.1",0,0,FALSE,FALSE
"ENSG00000112799","LY86",22,87880,FALSE,TRUE
"ENSG00000261211","AL031123.2",0,0,FALSE,FALSE
"ENSG00000226281","AL031123.1",0,0,FALSE,FALSE
"ENSG00000287497","AL031123.4",0,0,FALSE,FALSE
"ENSG00000288046","AL031123.5",0,0,FALSE,FALSE
"ENSG00000224532","AL136361.1",0,0,FALSE,FALSE
"ENSG00000223342","AL158817.1",0,0,FALSE,FALSE
"ENSG00000203498","AL139390.1",0,0,FALSE,FALSE
"ENSG00000124782","RREB1",22,174757,FALSE,TRUE
"ENSG00000225092","AL355336.1",0,0,FALSE,FALSE
"ENSG00000285771","AL139095.5",0,0,FALSE,FALSE
"ENSG00000124783","SSR1",22,166146,FALSE,TRUE
"ENSG00000238221","AL139095.4",0,0,FALSE,FALSE
"ENSG00000164304","CAGE1",22,4555,FALSE,TRUE
"ENSG00000124784","RIOK1",22,182649,FALSE,TRUE
"ENSG00000261189","AL031058.1",0,0,FALSE,FALSE
"ENSG00000096696","DSP",22,4482678,FALSE,TRUE
"ENSG00000168566","SNRNP48",22,100584,FALSE,TRUE
"ENSG00000153162","BMP6",22,186310,FALSE,TRUE
"ENSG00000239264","TXNDC5",22,572641,FALSE,TRUE
"ENSG00000188428","BLOC1S5",22,96443,FALSE,TRUE
"ENSG00000124802","EEF1E1",22,39680,FALSE,TRUE
"ENSG00000232234","AL355499.1",0,0,FALSE,FALSE
"ENSG00000234763","AL359378.1",0,0,FALSE,FALSE
"ENSG00000124786","SLC35B3",22,139970,FALSE,TRUE
"ENSG00000285219","HULC",0,0,FALSE,FALSE
"ENSG00000225775","AL137220.1",0,0,FALSE,FALSE
"ENSG00000137203","TFAP2A",22,8169,FALSE,TRUE
"ENSG00000285278","TFAP2A-AS2",0,0,FALSE,FALSE
"ENSG00000229950","TFAP2A-AS1",0,0,FALSE,FALSE
"ENSG00000228478","AL138885.2",0,0,FALSE,FALSE
"ENSG00000285759","AL138885.3",0,0,FALSE,FALSE
"ENSG00000183674","LINC00518",0,0,FALSE,FALSE
"ENSG00000229401","MIR5689HG",0,0,FALSE,FALSE
"ENSG00000231056","LINC02522",0,0,FALSE,FALSE
"ENSG00000111846","GCNT2",22,110315,FALSE,TRUE
"ENSG00000237685","AL139039.3",0,0,FALSE,FALSE
"ENSG00000285763","AL358777.1",0,0,FALSE,FALSE
"ENSG00000137434","C6orf52",22,12386,FALSE,TRUE
"ENSG00000111845","PAK1IP1",22,99357,FALSE,TRUE
"ENSG00000111843","TMEM14C",22,954988,FALSE,TRUE
"ENSG00000272097","AL024498.1",0,0,FALSE,FALSE
"ENSG00000137210","TMEM14B",22,121186,FALSE,TRUE
"ENSG00000111837","MAK",22,4168,FALSE,TRUE
"ENSG00000124827","GCM2",22,3986,FALSE,TRUE
"ENSG00000235051","AL357497.1",0,0,FALSE,FALSE
"ENSG00000153157","SYCP2L",22,22242,FALSE,TRUE
"ENSG00000197977","ELOVL2",22,94941,FALSE,TRUE
"ENSG00000230314","ELOVL2-AS1",0,0,FALSE,FALSE
"ENSG00000224531","SMIM13",22,102286,FALSE,TRUE
"ENSG00000244476","ERVFRD-1",22,4935,FALSE,TRUE
